hour_of_day,day_of_week,month,is_weekend,patient_age,patient_sex,imd_quintile,comorbidity_count,previous_ed_visits_12m,re_attendance_72h,arrival_mode,pre_alert_received,chief_complaint,triage_category,news2_score,nhs_trust,ics_region,trust_type,bed_occupancy_pct,beds_available,staff_ratio,daily_ed_attendance,shift_total_arrivals,shift_ambulance_arrivals,ambulance_handover_delay_min,handover_breach_gt30min,wait_time_to_assessment_min,boarding_delay_min,queue_length_estimate,capacity_pressure_index,patient_acuity_score,wait_equity_delta_min,deteriorated_in_ed,admitted,occ_x_triage,wait_per_staff,acuity_x_cpi,night_high_occ,ambul_handover_stress,is_winter
-0.037699997,-0.06090767,-0.08241554,0.007833548,0.002436833,-0.037454523,-0.14235044,-0.06718012,-0.038658008,0.0026515322,-0.15642172,0.00061962235,0.02421344,0.057151288,-0.093041494,-0.21181455,0.03261873,0.081491865,-0.55252635,0.098928764,-0.03301146,0.046004616,-0.13334922,-0.0104243485,-0.2403463,-0.10496895,0.39176106,0.21267423,-0.42036486,-0.09919665,0.0109900795,0.15924403,0.0021319478,-0.03766594,-1.0836183,-0.055969156,-0.07084216,0.00011443191,-0.0038867835,0.0
0.01677661,0.00022313566,-0.010769988,0.011129625,0.04727894,0.061089654,0.03325951,-0.05249676,0.0057282588,0.0013344351,0.26861367,-0.013104722,0.026680801,-0.2697866,-0.07339492,0.049594544,-0.01911977,0.19798987,0.11687538,0.22460277,-0.37661105,-0.1005043,0.15383711,0.051652204,0.02964641,-0.084648594,-0.039640665,-0.22687413,1.7457473,-0.01237471,-0.023923017,-0.07903566,0.0018209412,-0.051372457,0.27682704,0.057903536,0.2734651,0.00011443191,-0.0030203778,0.0
0.047605038,-0.0005373573,0.020749379,0.008492633,0.04095304,0.052570168,0.050288003,0.13295928,0.021516789,0.0021036798,-0.11804658,0.0014705956,0.020364583,-0.3449312,0.021527642,0.10155862,-0.02974842,-0.27449337,-0.3019684,-0.12115401,0.028617946,-0.00912247,-0.113189444,0.0005777459,0.22596668,-0.10828594,-0.42819485,0.053574856,-1.2453965,-0.057693962,-0.260007,-0.031735644,0.0034582342,-0.13583012,0.06916566,-0.21512064,-0.4521729,5.815976e-05,-0.00692495,0.0
-0.0561906,0.007595226,0.089953944,0.016225781,-0.0918216,0.05037894,0.037405435,-0.04653858,0.011562852,0.0021936996,0.18826135,0.0022858668,0.01049121,0.0010329215,0.02261898,-0.23191398,0.05132219,0.13747239,-0.6279528,0.13269469,-0.19904108,0.015347237,-0.15477777,-0.017439786,0.18205479,-0.10654406,-0.45474994,0.31212768,-1.2834275,-0.040191233,-0.15496148,0.006007146,0.0019991435,-0.0762016,-1.1862935,-0.10020169,-0.23781143,0.00014365409,-0.00684275,0.0
0.027583722,0.012101027,-0.08196387,0.007754094,0.02624775,0.02384453,-0.117874086,0.20239249,0.018341359,0.002101118,-0.111065745,0.0002576554,0.032562334,1.6619905,-0.031894375,0.14885873,0.044069674,-0.30064884,-0.45307943,-0.27829155,1.2801064,0.0149948755,-0.05518498,-0.00072001864,-0.029321902,-0.07223558,-0.44329295,-0.2052334,-0.5474613,-0.047474038,0.47099218,0.091033414,0.0016048732,-0.077989176,-0.50317097,-0.08325783,0.52532005,0.00025415904,-0.0033297483,0.0
-0.089137286,0.12172861,0.028753623,0.0041489666,0.045757137,0.02059301,-0.15414698,0.24192335,0.02373918,-0.023113078,-0.1454297,0.00028417548,-0.12896718,-0.2912805,0.01939117,0.0633057,0.074508406,-0.23010197,0.025216065,-0.22297324,-0.10962248,-0.001598479,-0.08518842,-0.024407947,-0.41964713,-0.12122118,0.707583,-0.26774433,-1.2854221,-0.09682546,-0.03665166,0.09698713,0.0013576216,-0.06665038,0.08370988,0.2612974,-0.1641066,0.00025415904,-0.0022865715,0.0
0.015817903,0.037954435,-0.08868643,-0.0070620426,-0.008630126,0.03947326,-0.13323475,0.12524447,0.011265279,0.0025973858,0.09195857,-0.008447705,0.01374955,-0.052659098,-0.07816218,0.1640518,0.04034542,-0.32600763,-0.6309702,-0.28434643,-0.35411784,-0.007085003,-0.08791725,-0.050868794,0.25783643,-0.10594585,-0.4175482,-0.5926829,-1.2458482,0.0043677045,0.033799674,0.08370203,0.0021694754,-0.13082366,-0.95505726,-0.12178132,0.2278627,9.501921e-05,-0.006018439,0.0
0.04083324,-0.0008912023,0.023456516,0.0070750383,0.00193923,-0.053805836,-0.06244905,-0.09253397,0.0042148847,0.001970393,-0.17374007,0.00041480572,0.038053084,-0.6037408,0.02624039,0.18225935,0.0852669,-0.34782502,0.062660955,0.18551567,0.042194154,-0.029798327,0.09137352,-0.011079534,-0.2691923,-0.093590975,0.3035256,-0.257591,-0.49718076,-0.040004548,-0.22463167,0.05296014,0.0034399803,-0.06624173,0.85078067,-0.0913908,-0.40063474,0.00011443191,-0.0032187533,0.0
0.040207192,-0.05896267,-0.0016915321,0.009030877,0.021738177,-0.057863135,0.0476982,-0.116673656,0.013356083,0.002392156,0.17001064,0.0023592622,-0.008712468,-0.52718484,0.01940603,0.004286276,0.017842343,0.14355882,-0.7118181,-0.14189689,-0.36386627,-0.002289366,-0.110359795,-0.032566585,-0.10698754,-0.09969982,0.5756072,-0.607246,-1.2419505,-0.10506366,-0.24436331,0.087770954,0.0023543176,-0.08611077,0.80421376,0.32953042,-0.43487966,0.00011443191,-0.003288583,0.0
0.021648059,-0.07233514,0.02133243,0.006694346,0.015307996,0.06484443,0.050487377,-0.12950382,0.006229919,0.0018571822,-0.1721523,0.00084162585,0.012746058,-0.19748253,0.017910784,-0.19400826,0.0653968,0.11574688,0.69890267,-0.080578886,0.10356024,0.009741935,-0.081061,-0.0018402037,0.3000725,-0.11985198,1.0390869,0.5760298,-1.3251693,-0.06572402,-0.18225123,0.00884763,0.0026094036,-0.08383668,0.20348522,0.22122535,-0.26586303,0.00014365409,-0.0033899203,0.0
0.036199495,-0.057543535,0.020592127,0.007381756,0.036747858,-0.046354152,0.037915427,-0.059234682,0.0070604235,0.00015553302,-0.16360793,0.001442737,0.0210471,-0.5575602,0.029291544,0.16894212,0.01431981,-0.3600486,0.17044123,0.24845858,-0.049797766,0.035872176,0.015935373,0.04095904,-0.20174648,-0.10498718,0.4840137,-0.38751566,0.38485926,-0.055386934,-0.22853386,-0.050151154,0.002218837,-0.05435632,0.97166735,0.030870495,-0.2634971,0.00011443191,-0.0046714754,0.0
-0.081793495,-0.056205828,0.027299918,0.0024176664,-0.1789419,-0.03922848,-0.17811443,-0.16834651,0.004560622,-0.04699025,-0.147324,0.0007286846,-0.01173037,-0.57103914,0.017942892,0.120125666,-0.024275122,-0.24463582,0.19221371,-0.25334394,-0.3827132,-0.002748551,-0.090671204,-0.07053167,0.07813019,-0.10593472,0.2666167,0.40403992,-1.1395023,-0.052166246,-0.23543909,0.036249984,0.0032716221,-0.107712165,0.91921765,0.24531046,-0.45225355,0.00014365409,-0.0025028996,0.0
0.032001916,0.014117577,0.08604875,0.01108767,-0.035480212,-0.03575513,0.050143294,-0.1000892,-0.0385972,-0.04585352,0.2001661,0.0017668793,-0.14050283,-0.2504404,0.022668004,0.108603135,-0.037352733,-0.27285168,-0.6759233,-0.12791099,-0.36162543,0.031096585,-0.031189471,-0.0109063145,0.52949274,0.57265246,0.22778773,-0.211241,-1.3057507,-0.034141675,-0.22540252,0.011151524,0.0029375602,-0.05838435,0.06290697,-0.002880242,-0.39565063,0.00025415904,-0.0032333173,0.0
-0.03854193,-0.0912559,0.0048588435,0.008490046,0.04811687,-0.042016685,0.011913797,-0.11294478,0.008427061,0.0020684805,-0.11618457,0.00027276686,0.09532217,-0.3337489,0.022859668,0.16625737,0.061790444,-0.39781982,-0.56747633,0.11446981,-0.43486306,0.020052653,-0.09076241,-0.02230974,-0.29607478,-0.10692393,-0.7240377,-0.24949735,-1.1567206,0.04167682,-0.27264005,-0.04125407,0.0034607525,-0.165947,0.054254364,-0.09608047,-0.2954517,5.815976e-05,-0.0056557376,0.0
0.036334205,0.020017704,0.05985515,0.008353915,0.049242362,-0.058720276,-0.040198036,-0.0813419,0.0063827243,0.0021103495,-0.17818278,0.0010595911,0.024336101,0.0003176229,0.017062493,0.08755056,0.071607135,-0.2822111,0.115089945,-0.25977367,-0.18882558,-0.057572186,-0.068088904,-0.0011919932,-0.19508608,-0.106075875,-0.103076555,0.3182292,-1.1252078,-0.069448814,-0.14627329,0.042353418,0.003460397,-0.10676531,-1.183467,-0.1101948,-0.19135456,0.00011503401,-0.0029532665,0.0
0.029951347,0.020553902,0.033636745,0.0072658374,-0.02955598,-0.04328507,0.025434777,-0.055790544,0.0013646178,0.0022045518,-0.17940891,0.00062240055,-0.11662308,-0.50500774,0.026849933,-0.024833458,0.017749883,0.1746594,-0.24108231,0.20184742,-0.42996028,-0.04444228,-0.06623658,-0.0018494187,-0.08174345,-0.09879989,0.42722467,-0.056162715,1.2253846,-0.018613413,-0.20723103,-0.0018593182,0.0018497081,-0.050725937,1.0011158,0.30425084,-0.269798,0.00011443191,-0.0037323227,0.0
-0.116672814,0.026395235,0.007961229,0.008480659,0.039109822,-0.065731615,-0.18407413,-0.1097176,0.007375579,0.0020453408,-0.16286385,0.0006039565,0.010676297,-0.31462288,0.026453348,0.02456559,-0.0249249,0.16265431,0.18472955,0.09374325,-0.38907123,0.015553918,-0.22235419,-0.048336226,-0.28816617,-0.11016811,-0.07503354,-0.31661418,-1.2432599,-0.06924451,-0.23183876,0.052052323,0.0045520407,-0.2123983,0.029501775,-0.05993473,-0.4148976,5.815976e-05,-0.003141175,0.0
0.021592777,0.009190546,-0.0038780516,0.011350927,-0.0004512039,-0.07807137,0.050693423,-0.10390302,0.0069390205,0.0017840758,0.2449793,-0.02291315,-0.03523675,0.074688435,-0.08677708,-0.4611217,0.19191927,0.15378486,0.5569876,0.19107462,-0.02701229,-6.4251886e-05,-0.16778766,-0.0028742636,-0.10421695,-0.114066035,0.30204916,0.16427894,-0.58257335,-0.08922003,-0.005176432,-0.051308256,0.004133145,-0.05113132,-1.0256364,-0.07086043,-0.09694846,0.00011443191,-0.0040618232,0.0
0.03783547,-0.06346001,0.008418175,0.0055579385,0.034511283,-0.08888642,0.013328449,0.18310171,0.011303892,0.0011281287,-0.09709202,0.001487248,0.012227304,-0.43942732,0.021572793,-0.4724711,0.16772279,0.060921304,0.9077054,-0.32529107,-0.31509554,0.034540724,-0.06694563,0.01885732,0.35094595,-0.116918474,0.42830575,0.42640433,-1.1945791,-0.06845618,-0.19638397,-0.031147957,0.0034667018,-0.1324566,1.3778542,0.3004404,-0.09370321,6.586846e-05,-0.0031738544,0.0
0.03182397,0.020104134,0.06484382,0.007587999,-0.0077805426,0.034235675,-0.08014305,0.2578559,0.015782006,0.0014010079,-0.23231885,-0.0005978673,0.022007369,0.0598282,0.016758949,-0.20467868,0.03455483,0.08142138,0.20304145,-0.3500009,-0.15000664,-0.050553948,0.10167839,-0.0011757755,-0.27861387,-0.11272461,0.2864904,-0.7292636,0.31295884,0.031297788,-0.058561787,0.08590142,-0.00051663816,-0.05176563,-1.0569658,0.084083095,0.21145895,0.00011443191,-0.002777666,0.0
-0.003754437,0.0425215,-0.13876778,-0.01147786,0.044384122,-0.10700414,0.02178886,0.32601565,0.019,0.0026446297,0.15906222,0.00075434987,-0.019134408,-0.46258518,0.022528073,0.043113817,-0.040845267,0.07500544,0.877651,-0.34688514,-0.0935305,-0.018288989,0.010058064,-0.026607867,0.13982041,-0.10860873,0.39266697,0.38985285,-1.1785464,-0.0070256772,0.11704966,-0.0632812,0.00017631677,-0.0792866,1.2789613,0.14949185,-0.032010976,0.00028338123,-0.0029244418,0.0
0.048716377,0.014318197,0.027088113,0.008680735,-0.020421142,-0.043571956,0.057324935,-0.09508227,-0.0011099596,0.0024607142,-0.1302169,0.00050706853,0.01414722,-0.33641115,0.027369684,0.17714368,0.057381358,-0.38386455,-0.56523573,-0.059548337,-0.15354098,-0.012800495,-0.088322826,-0.017350605,-0.44134948,-0.10136448,-0.3411157,-0.26726088,-1.2114649,-0.06559353,-0.26484218,-0.020229124,0.0035387105,-0.06856813,0.04214249,-0.09387631,-0.46059844,0.00011443191,-0.0038338592,0.0
-0.068317614,0.0043363473,0.08785188,0.008882436,0.044962294,0.05156073,0.031745102,0.097832896,0.0064042117,0.002583618,0.16497089,-0.021165889,0.026021484,1.4776096,-0.04074002,0.05152331,-0.042606667,0.16873527,-0.6655515,-0.14867336,-0.36497045,-0.015311669,-0.030564873,-0.03637827,0.21986005,-0.07901075,-0.27129915,0.16824947,-0.96054155,-0.03606276,0.39859542,-0.045094464,0.0028901587,-0.0882181,-0.5772754,-0.07591841,0.38020307,0.00011443191,-0.0038832468,0.0
0.018353676,-0.025495037,0.09154791,0.009276426,0.0028826562,-0.08237054,-0.07902399,-0.12185219,0.005518332,0.0025086678,0.21016464,0.002202989,0.015419888,0.02669657,0.020642474,0.020647932,-0.028769381,0.21150522,0.25076962,-0.13626096,-0.3985077,-0.12171461,-0.0067328135,0.0196462,0.19574292,0.491785,-0.653159,0.085534856,-1.2485255,-0.011102657,-0.21885668,0.081268646,0.0024751232,-0.106745936,-1.1602461,-0.11765108,-0.13764538,6.340944e-05,0.13479853,0.0
0.04729909,0.016897168,-0.008219264,0.007829372,0.02372989,-0.07612631,0.022041176,0.18230751,0.018874887,0.0021489724,-0.1500258,0.00033910095,0.011680842,-0.16741227,0.021921871,0.16126825,0.059508346,-0.35392404,0.6919269,-0.37206766,-0.022101235,-0.01306209,0.1158892,0.03763294,0.033906735,-0.116131805,0.4095775,0.88263804,-1.2617029,0.052248828,-0.028961109,-0.025318904,0.0044989055,-0.07851552,0.9283665,-0.04841453,-0.023510119,0.00014365409,-0.002850493,0.0
0.027134264,0.03995503,0.013839616,-0.018392904,-0.00277171,0.047056433,-0.16467802,0.18205366,0.016484141,0.0031192459,0.15705355,0.00038456143,0.010774783,-0.027886886,0.025049983,0.048218388,-0.06976612,0.16045453,-0.258231,-0.35882318,-0.21535532,-0.01735926,-0.08250483,-0.019771105,-0.36355856,-0.115283884,-0.86612767,-0.15818445,-1.0854437,-0.063850686,0.06074505,0.022020636,0.00086148066,-0.08346352,-1.0070314,-0.23670745,0.03453651,0.00025415904,-0.009154528,0.0
0.024882985,-0.14216897,0.0009106089,0.008339112,-0.042684246,0.04285111,0.011126137,0.13564174,-0.0053475425,0.0027637258,0.18441884,0.0010524308,0.022616118,-0.491018,0.020681895,0.16328168,0.021952586,-0.3452473,0.6055836,-0.13395467,-0.12439117,0.0151058845,0.06326408,-0.011688238,0.5120374,0.54858655,0.44245008,-0.44111207,0.44785565,0.020016167,-0.19728301,0.04520193,0.00028891553,-0.05821685,1.026102,0.051408514,-0.22678192,0.00011443191,0.09548404,0.0
-0.086975016,0.09834137,-0.1236993,-0.011750572,0.009140596,0.055350892,0.026525838,-0.1354257,-0.07088752,0.0016514852,0.17245576,0.0012152854,-0.0019084794,-0.50882137,0.023848148,-0.037249584,0.020800805,0.13836695,-0.47347856,0.10739708,-0.38700327,-0.01590734,-0.23710062,-0.030328995,-0.12358972,-0.1028715,0.55604535,0.8745151,-1.3881215,-0.084726006,-0.23598021,-0.029088382,0.0012092899,-0.17043029,0.84506834,0.20921876,-0.35589367,0.000102727914,-0.0041589485,0.0
0.014921135,-0.024050375,0.0063678697,0.011671826,0.043604217,0.07179623,0.026919723,0.10850469,0.012305847,-0.040129915,0.1816899,0.0027697354,0.01264671,-0.34656549,0.023082519,-0.22279927,0.03296508,0.14644937,0.41397092,-0.42504573,-0.1905033,-0.008414789,0.025987115,0.007649596,-0.034302402,-0.107835665,-0.34518883,-0.26840308,-1.2955008,0.022215365,-0.2712032,-0.021259556,0.0033414564,-0.069095284,0.1582245,-0.12133686,-0.22333905,0.00011443191,-0.0039913743,0.0
0.046526328,0.07644074,0.012501578,-0.006576501,-0.1293811,0.058402475,0.02447268,-0.114661776,-0.0478525,0.0011225853,0.16516101,-0.0004884857,0.005290695,-0.5603128,0.02227383,0.015859008,-0.07087864,0.13919826,0.17055099,-0.40570775,-0.3424887,-0.013585946,0.10266216,-0.022556147,-0.34045526,-0.10841205,0.30825323,-0.6954429,-1.2442771,-0.04578051,-0.2136995,-0.03922795,0.0013129126,-0.19056149,0.86615556,0.20893593,-0.2512265,9.501921e-05,-0.0029888628,0.0
0.02140156,-0.06133491,0.054987423,0.0118656745,0.066594645,0.038876303,0.032442052,0.15838522,-0.0021225386,0.0016491748,0.1456187,0.0012647416,0.025442423,1.3907764,-0.031978805,-0.16685036,0.035573058,0.113995135,-0.5396971,0.051413488,-0.22294275,-0.031852987,-0.16287696,-0.0050292052,-0.3360869,-0.09487539,-0.4459645,-0.027829638,-0.86566883,-0.0606036,0.44775394,0.061442506,0.00169511,-0.065931015,-0.5210865,-0.10170541,0.3033873,0.00011443191,-0.0049589504,0.0
-0.052856326,-0.06708054,0.009740781,0.016667046,0.056574877,0.043596067,-0.06599933,0.085865766,0.014828568,0.0016831269,0.15893607,0.0012878282,0.009850317,-0.030181928,-0.06543623,-0.16064136,0.0365933,0.15111315,-0.60772735,-0.112999424,-0.35068366,-0.0015484933,-0.07957015,0.0018453535,-0.4193455,-0.115419574,-0.7887867,-0.04372008,-1.1914824,-0.04520351,0.049569085,-0.017176798,0.0023417706,-0.074280806,-0.972608,-0.20756936,0.05251954,0.00011443191,-0.008604564,0.0
-0.011475094,-0.13606876,-0.11656068,0.010337211,-0.006167784,-0.071676284,0.016790953,-0.1627013,0.005417268,0.0035445539,0.1772008,0.0006928827,-0.13479488,0.20107059,0.023452155,-0.023868907,0.019417284,0.20238954,0.73780113,-0.29912123,0.027337635,0.0006765698,0.09453596,-0.011700935,0.044688042,-0.110446244,-0.6705299,0.7265276,-1.1771468,-0.04702549,-0.18404055,-0.0354951,0.0027899174,-0.05810805,-0.6516683,-0.23863333,-0.23413436,0.00014365409,-0.005831055,0.0
-0.2368412,-0.081145026,0.0036596716,0.010916656,0.035003774,-0.054639585,0.026396645,-0.07185361,0.0084246,0.0019622813,0.2602526,0.0020042465,0.027669156,-0.27461442,0.02509885,0.16801979,0.025328966,-0.42562023,0.23390555,-0.039997533,-0.10953446,0.06634419,-0.06254101,-0.013248507,-0.2749567,-0.108851075,0.3576275,-0.09255594,0.026055316,-0.06250397,-0.042998306,-0.035197496,0.0040123817,-0.042489745,0.10762091,-0.027256973,-0.22136442,0.00011443191,-0.0039516794,0.0
0.019524636,-0.01863772,0.097113304,0.00765518,-0.0012045966,0.050312147,0.025855595,-0.13074876,0.0012857032,0.003959832,-0.24151556,0.00035298744,-0.102801725,0.12337657,0.028990021,-0.1936395,0.041188188,0.10866772,0.15061057,0.17733097,-0.12344555,-0.018954389,0.15032466,0.016863752,-0.18082199,-0.09333047,0.31985345,0.34421578,2.1899896,-0.042745054,-0.122728564,-0.025883578,-0.00041272302,-0.056174885,-1.201767,0.059498794,-0.04285868,0.00014365409,-0.004657544,0.0
0.051868528,0.021322867,0.007315141,0.012057681,-0.20632997,-0.049941998,-0.17194133,-0.034245647,0.0063553588,0.0026113242,0.15663953,0.0018841219,-0.0946121,-0.31390557,0.022384344,-0.42534718,0.19028613,0.13902342,-0.6686244,-0.3590704,-0.37940395,0.044215865,-0.063569225,0.0014792465,-0.1533109,-0.10273101,0.1136242,-0.065400116,-1.2651442,0.02883886,-0.25194028,0.10040999,0.002729689,-0.066787794,0.061601266,-0.03161076,-0.19403996,0.00011443191,-0.0036817414,0.0
0.024682157,0.050738264,0.10184271,-0.004914599,-0.018330721,0.04038268,0.017536705,-0.06588173,-0.063579045,0.0032175942,-0.15091199,0.00026991378,-0.055462383,-0.35971007,0.022606753,-0.42488456,0.18083805,0.116344154,-0.62326044,0.122154035,-0.22880542,-0.008064608,-0.08708629,-0.020060344,-0.110239044,-0.106174186,-0.21005227,-0.20154841,-0.93773276,0.00062020356,-0.25220242,0.0351329,0.0029589424,-0.20983025,0.09606897,0.102172695,-0.13311759,9.501921e-05,-0.002926589,0.0
-0.07256865,-0.10031524,0.079977676,0.01510578,0.024800183,0.06220237,0.032361962,-0.1289262,0.012054307,0.0029485913,0.22539108,0.002886978,0.0329312,-0.32063216,0.021699721,0.16644594,0.015422081,-0.47179592,0.55806243,-0.0811473,-0.35811156,-0.06716904,-0.1048361,-0.0063370583,-0.090507425,-0.123124935,-0.32809985,-0.2603751,-1.2914959,-0.06587259,-0.27350253,0.039921947,0.002618925,-0.21067427,0.13084848,-0.089966126,-0.5122017,5.815976e-05,-0.004123726,0.0
0.021744411,0.004105655,-0.015081725,0.007787768,0.054339662,-0.070324585,0.023849139,-0.049400266,-0.053015817,0.0022945073,-0.22306079,0.0007747311,0.020349013,0.013873675,0.026135668,0.053797167,-0.0731632,0.18359199,0.1212288,0.1097937,-0.34182197,0.012145148,-0.13751142,-0.10016652,0.15545677,-0.098435424,-0.32289806,0.40486902,-0.28443277,-0.022176594,-0.12767106,0.0227208,0.0026191818,-0.05916123,-1.2446163,-0.07698805,-0.04152112,0.00014365409,-0.0042842943,0.0
-0.09873681,0.013238662,0.040908422,0.008253978,0.0015653626,0.049526636,-0.19216292,0.15165454,0.010470381,-0.053109802,-0.2009828,0.0013715408,0.029023524,-0.0026290552,-0.09030531,0.08376957,-0.049161073,0.15309726,0.4418523,-0.3299895,-0.18218769,-0.004313334,-0.04173212,0.06886308,0.06395339,-0.103377044,-0.06293958,0.3962971,-1.0902642,-0.051501993,0.011222089,0.085496746,0.001910435,-0.08166425,-1.038117,-0.119973496,0.09918051,0.00014365409,-0.00338766,0.0
0.039045535,0.017751245,-0.012060296,0.00045324842,0.0029391926,-0.056113802,0.021396292,-0.07660218,0.008880872,0.0023697186,-0.17416446,0.00038715644,0.030118473,0.14144512,0.021546401,-0.41961518,0.1897418,0.106935844,0.78593194,0.10925459,-0.17809854,0.05088539,-0.06885003,-0.009167053,0.38670716,0.5350948,0.12445947,0.38148138,-0.67024726,-0.04482778,-0.11059934,-0.028186547,0.0031761443,-0.054067,-0.9278546,-0.05159779,-0.18072887,0.00028338123,-0.0049347547,0.0
0.042024788,0.029548692,0.051357374,-0.024788225,0.02436422,-0.055224694,0.031165423,-0.10301067,0.0117503,0.0025955632,0.21775575,0.0013646879,0.0205052,0.035456404,-0.097981945,0.1268228,-0.027478142,-0.26352084,-0.61972713,-0.17170869,-0.068289116,-0.030251905,-0.06937177,-0.01887645,0.10481796,-0.103032775,-0.3830677,0.6830687,-1.2226295,-0.067766346,0.00054698926,-0.022635235,0.0033017306,-0.19751272,-1.2057546,-0.10029782,-0.078936346,0.000102727914,-0.0039088763,0.0
-0.08970515,0.00057365384,0.0697396,0.0074233254,-0.01597181,-0.045647122,-0.038429424,0.33775508,0.012176977,0.0027126549,-0.12887487,-0.00019877199,0.01718565,-0.35374123,0.0274156,0.11084414,-0.01596563,-0.2215899,-0.59795743,-0.16439441,-0.10717056,-0.029472854,-0.07084532,-0.012713189,0.28707358,-0.10851612,-0.8373973,0.39309928,-1.1295382,-0.054784104,-0.04011835,0.015162323,0.0006409744,-0.10419743,0.16033174,-0.264567,-0.091393225,0.000102727914,-0.010311043,0.0
0.029820472,-0.047668517,0.03331825,0.001686764,-0.038992714,-0.061030217,0.0342379,-0.104965806,-0.0106100235,0.0018682452,-0.1968109,0.0007286846,0.027391918,-0.53989464,0.024448996,0.051475264,-0.0391773,0.13306865,0.51353836,-0.07470559,-0.35967082,0.0084214015,-0.12028559,-0.0723909,0.3519968,-0.12383374,0.2581885,-0.7903177,-1.2617393,-0.06781874,-0.20468912,-0.01128588,0.002628683,-0.08167789,0.8037614,0.10782256,-0.39247313,0.00011443191,-0.0027820833,0.0
0.048335653,0.007908122,-0.0025991818,0.007518756,0.042568408,-0.021013524,0.0028056856,-0.06101966,-0.012102757,0.0015633967,-0.12265977,0.0005659897,0.020690558,0.04915769,0.021944458,0.09962542,-0.007334846,-0.20744638,-0.52471894,-0.30835822,2.96298,-0.04476073,0.003324647,-0.029208701,-0.40910777,-0.08398481,0.1775285,-0.3842795,-0.74319786,-0.0051725376,-0.14629523,-0.074962705,0.0022801114,-0.1394535,-1.1191334,0.4898355,0.079047285,5.815976e-05,-0.0014454587,0.0
0.02669745,0.0024035135,0.10340971,0.011096214,0.022682128,0.055270728,-0.066819645,-0.09049904,0.004992627,0.0026600494,0.22430311,0.0027375754,0.027302783,-0.28882715,0.024802439,0.17913564,0.06727971,-0.42220554,-0.2950925,-0.056245714,-0.18789542,0.004796482,-0.10159002,-0.0009798898,0.36716098,-0.10236917,0.32903817,-0.45369193,-1.3473582,-0.057138875,-0.22171365,0.062290486,0.0023498873,-0.06905791,0.056976974,-0.011708159,-0.39911127,0.00011443191,-0.003178907,0.0
-0.051173944,-0.012032412,-0.13265426,-0.0153878685,0.057394348,0.03669542,0.04503117,-0.107384354,0.0053435527,0.0027415832,0.15717201,-0.0002754071,0.046905786,0.078009814,0.027267851,0.1748914,0.055605225,-0.33519605,-0.58304614,-0.027951077,-0.08285887,0.009761516,0.13190569,0.021221355,-0.30586296,-0.09445697,-0.35709757,0.17174935,2.0162756,0.004659452,-0.14554816,-0.079422176,0.0009836503,-0.044260304,-1.1864786,-0.1016724,-0.02306384,0.00025415904,-0.005582691,0.0
0.062108763,0.002259731,0.023056015,0.008388136,0.012336645,-0.01095999,0.008081348,0.24673688,0.015792578,0.0031004255,-0.14578146,0.00061630754,0.010835982,-0.52376044,0.023408288,0.16895108,0.05259858,-0.2922365,-0.39938354,-0.08249625,2.951427,0.04325445,-0.06572369,-0.048866913,-0.33402857,-0.078227974,0.3151036,-0.52185196,-1.072028,-0.014504602,-0.17024043,-0.044999145,1.6682869e-05,-0.054842863,0.8261752,0.4091129,-0.14009659,0.00011443191,-0.0013080726,0.0
-0.10219278,0.00680034,-0.0617816,0.008235464,-0.0020885582,0.028449913,-0.15185086,-0.044102915,0.0063423575,0.0020872452,-0.16590013,0.0005518909,0.026135277,0.022624832,0.022552254,-0.19912867,0.04111387,0.08580337,-0.6119789,-0.19895276,0.02382871,-0.004038741,-0.069359906,0.025176125,-0.31425944,-0.10823902,0.26102042,0.16290037,-1.2341063,-0.061474968,-0.15332444,0.10369629,0.0011407696,-0.06630938,-1.152394,-0.090258025,-0.12159269,0.00025415904,-0.0038398458,0.0
-0.0016843404,0.13011369,-0.012610605,0.0021153006,0.03552765,-0.029443251,0.022844806,-2.4752371e-05,-0.028646544,0.0020358306,-0.1270424,0.0002526458,-0.09358922,-0.52781117,0.031997036,-0.041695032,0.036882494,0.13550012,-0.34118602,0.13476573,-0.42690694,0.0025318745,-0.2143004,-0.028987223,-0.3533718,-0.105119586,1.196179,-0.6017063,-1.2516502,-0.06662677,-0.20973136,-0.014084091,0.0013068758,-0.073915474,0.8151447,0.44593838,-0.25441736,0.00025415904,-0.002761714,0.0
0.043780614,0.0022162492,0.020516677,0.008240816,0.033908278,-0.03963144,-0.11210691,-0.08999907,0.0031402716,0.0025839936,-0.17597243,0.00035298744,0.03184585,0.0059570433,0.009950487,0.16679426,0.010128002,-0.3785317,-0.27097386,-0.16841711,-0.4408608,-0.023654614,0.16160409,0.062847055,0.081355326,-0.09252456,-0.23659241,-0.54970944,0.27659974,0.0177731,-0.06353242,0.16617827,0.0013462598,-0.05231287,-1.0784066,-0.0032804988,0.35073563,0.00011443191,-0.0037337998,0.0
